Date,Open,High,Low,Close,Volume
20150619,1.13714,1.13872,1.12920,1.13487,172813
20150621,1.13771,1.13780,1.13575,1.13613,6769
20150622,1.13613,1.14102,1.13120,1.13451,184823
20150623,1.13450,1.13460,1.11351,1.11745,216644
20150624,1.11744,1.12347,1.11597,1.12054,196611
20150625,1.12056,1.12276,1.11537,1.12025,163810
20150626,1.12029,1.12197,1.11301,1.11625,167821
20150628,1.10049,1.10161,1.09545,1.09743,24845
20150629,1.09742,1.12783,1.09742,1.12181,241877
20150630,1.12184,1.12435,1.11124,1.11332,213314
20150701,1.11318,1.11713,1.10321,1.10368,199458
20150702,1.10368,1.11214,1.10365,1.10858,182315
20150703,1.10857,1.11177,1.10650,1.11092,128128
20150705,1.09932,1.10390,1.09690,1.09945,22575
20150706,1.09946,1.10954,1.09936,1.10472,190632
20150707,1.10474,1.10517,1.09163,1.10074,242049
20150708,1.10073,1.10927,1.09743,1.10709,231193
20150709,1.10708,1.11249,1.09915,1.10605,199195
20150710,1.10606,1.12157,1.10549,1.11519,198296
20150712,1.10922,1.11443,1.10918,1.11292,10677
20150713,1.11292,1.11968,1.09810,1.09825,212132
20150714,1.09828,1.10832,1.09653,1.10063,198170
20150715,1.10063,1.10355,1.09299,1.09376,199402
20150716,1.09376,1.09482,1.08553,1.08833,200105
20150717,1.08833,1.09069,1.08279,1.08279,163448
20150719,1.08295,1.08440,1.08282,1.08300,7606
20150720,1.08299,1.08702,1.08086,1.08333,163284
20150721,1.08334,1.09685,1.08116,1.09364,209590
20150722,1.09363,1.09666,1.08693,1.09240,193745
20150723,1.09240,1.10179,1.09216,1.09871,203071
20150724,1.09870,1.09957,1.09253,1.09812,143124
20150726,1.09813,1.09827,1.09689,1.09721,5265
20150727,1.09723,1.11292,1.09710,1.10884,195348
20150728,1.10884,1.10996,1.10221,1.10650,164592
20150729,1.10651,1.10840,1.09669,1.09812,184789
20150730,1.09815,1.09847,1.08933,1.09404,179115
20150731,1.09404,1.11140,1.09211,1.09830,187709
20150802,1.09705,1.09830,1.09660,1.09674,7066
20150803,1.09675,1.09957,1.09413,1.09506,150944
20150804,1.09507,1.09875,1.08789,1.08850,178419
20150805,1.08849,1.09342,1.08481,1.09029,203031
20150806,1.09029,1.09439,1.08737,1.09223,165804
20150807,1.09223,1.09783,1.08553,1.09647,172866
20150809,1.09627,1.09675,1.09581,1.09583,5316
20150810,1.09583,1.10414,1.09254,1.10155,151811
20150811,1.10155,1.10882,1.09604,1.10417,191755
20150812,1.10416,1.12133,1.10242,1.11546,202195
20150813,1.11547,1.11890,1.10800,1.11581,179066
20150814,1.11581,1.11887,1.10978,1.11079,142518
20150816,1.11155,1.11177,1.10913,1.10940,6615
20150817,1.10940,1.11249,1.10588,1.10755,136686
20150818,1.10756,1.10938,1.10175,1.10298,131474
20150819,1.10298,1.11342,1.10178,1.11181,161471
20150820,1.11181,1.12446,1.11072,1.12349,175022
20150821,1.12349,1.13887,1.12300,1.13828,195651
20150823,1.13748,1.13950,1.13697,1.13761,12363
20150824,1.13761,1.17139,1.13692,1.15804,298437
20150825,1.15806,1.15845,1.13968,1.15530,250502
20150826,1.15534,1.15609,1.12914,1.13388,260532
20150827,1.13386,1.13644,1.12030,1.12430,231415
20150828,1.12429,1.13097,1.11559,1.11800,177893
20150830,1.11703,1.12152,1.11693,1.12111,11509
20150831,1.12111,1.12624,1.11803,1.12240,152699
20150901,1.12240,1.13320,1.12232,1.12954,218115
20150902,1.12952,1.13005,1.12113,1.12118,184805
20150903,1.12122,1.12434,1.10873,1.11240,181360
20150904,1.11239,1.11895,1.10898,1.11499,169703
20150906,1.11627,1.11628,1.11421,1.11540,6202
20150907,1.11539,1.11778,1.11213,1.11594,126673
20150908,1.11594,1.12296,1.11525,1.12066,182323
20150909,1.12067,1.12246,1.11317,1.12180,203528
20150910,1.12181,1.13018,1.11717,1.12823,207622
20150911,1.12824,1.13495,1.12542,1.13348,162763
20150913,1.13311,1.13593,1.13265,1.13420,9802
20150914,1.13420,1.13732,1.12834,1.13080,167277
20150915,1.13080,1.13287,1.12588,1.12701,173777
20150916,1.12701,1.13204,1.12140,1.12907,170696
20150917,1.12908,1.14413,1.12846,1.14022,205668
20150918,1.14022,1.14599,1.12694,1.12974,189995
20150920,1.12807,1.12975,1.12807,1.12906,10155
20150921,1.12906,1.13299,1.11812,1.11880,173165
20150922,1.11881,1.12075,1.11132,1.11203,171217
20150923,1.11203,1.12129,1.11051,1.11874,166217
20150924,1.11874,1.12958,1.11600,1.11800,194070
20150925,1.11799,1.12131,1.11161,1.11922,165934
20150927,1.11831,1.12007,1.11831,1.11993,5710
20150928,1.11993,1.12477,1.11468,1.12292,186344
20150929,1.12293,1.12813,1.11939,1.12530,211737
20150930,1.12531,1.12614,1.11574,1.11704,193201
20151001,1.11704,1.12090,1.11351,1.11918,173110
20151002,1.11917,1.13183,1.11505,1.12077,178555
20151004,1.12173,1.12247,1.12070,1.12192,13957
20151005,1.12190,1.12892,1.11734,1.11952,164590
20151006,1.11952,1.12796,1.11720,1.12676,156341
20151007,1.12676,1.12841,1.12115,1.12378,183830
20151008,1.12377,1.13273,1.12377,1.12844,186877
20151009,1.12843,1.13871,1.12671,1.13571,162384
20151011,1.13603,1.13692,1.13544,1.13675,19840
20151012,1.13675,1.13968,1.13517,1.13518,124339
20151013,1.13519,1.14110,1.13442,1.13833,165215
20151014,1.13836,1.14891,1.13832,1.14736,184932
20151015,1.14736,1.14950,1.13632,1.13663,190235
20151016,1.13662,1.13950,1.13344,1.13466,144464
20151018,1.13563,1.13606,1.13513,1.13578,12226
20151019,1.13578,1.13789,1.13058,1.13285,130733
20151020,1.13286,1.13871,1.13240,1.13543,138981
20151021,1.13544,1.13775,1.13345,1.13459,142820
20151022,1.13459,1.13509,1.10719,1.10818,215773
20151023,1.10820,1.11398,1.09966,1.10165,200413
20151025,1.10020,1.10245,1.09993,1.10186,13681
20151026,1.10186,1.10682,1.10039,1.10589,151481
20151027,1.10589,1.10784,1.10303,1.10325,152776
20151028,1.10327,1.10956,1.08969,1.09236,180977
20151029,1.09236,1.09978,1.09036,1.09886,197169
20151030,1.09886,1.10722,1.09655,1.10033,175862
20151101,1.10354,1.10377,1.10186,1.10228,9156
20151102,1.10227,1.10525,1.10002,1.10146,147530
20151103,1.10145,1.10301,1.09363,1.09617,167150
20151104,1.09617,1.09657,1.08442,1.08636,178754
20151105,1.08635,1.08972,1.08336,1.08835,177209
20151106,1.08834,1.08937,1.07056,1.07377,187180
20151108,1.07284,1.07354,1.07195,1.07292,7218
20151109,1.07291,1.07899,1.07266,1.07599,196291
20151110,1.07601,1.07640,1.06744,1.07366,168349
20151111,1.07365,1.07737,1.07059,1.07633,168041
20151112,1.07633,1.08300,1.06912,1.08081,210960
20151113,1.08082,1.08094,1.07140,1.07701,180991
20151115,1.07397,1.07452,1.06868,1.07001,19351
20151116,1.07002,1.07580,1.06745,1.06871,190021
20151117,1.06873,1.06906,1.06308,1.06430,200221
20151118,1.06430,1.06923,1.06168,1.06712,181943
20151119,1.06712,1.07629,1.06671,1.07258,210789
20151120,1.07258,1.07281,1.06398,1.06450,186095
20151122,1.06383,1.06460,1.06353,1.06372,9542
20151123,1.06375,1.06567,1.05926,1.06364,183381
20151124,1.06363,1.06734,1.06196,1.06428,185999
20151125,1.06427,1.06892,1.05660,1.06229,202430
20151126,1.06228,1.06272,1.05999,1.06063,114256
20151127,1.06063,1.06380,1.05684,1.05923,133821
20151129,1.05883,1.05939,1.05817,1.05830,5558
20151130,1.05831,1.05950,1.05579,1.05697,170494
20151201,1.05696,1.06370,1.05632,1.06262,217933
20151202,1.06263,1.06324,1.05508,1.06104,223453
20151203,1.06105,1.09812,1.05220,1.09177,301621
20151204,1.09176,1.09562,1.08361,1.08818,268411
20151206,1.08703,1.08871,1.08684,1.08809,8392
20151207,1.08810,1.08811,1.07960,1.08335,185084
20151208,1.08336,1.09023,1.08301,1.08923,209653
20151209,1.08922,1.10426,1.08791,1.10147,227194
20151210,1.10149,1.10214,1.09252,1.09468,201192
20151211,1.09468,1.10307,1.09265,1.09928,194566
20151213,1.09836,1.09926,1.09673,1.09804,12278
20151214,1.09804,1.10485,1.09455,1.09912,234511
20151215,1.09912,1.10596,1.09046,1.09338,215033
20151216,1.09338,1.10116,1.08658,1.08732,243144
20151217,1.08735,1.08875,1.08026,1.08426,208485
20151218,1.08428,1.08745,1.08049,1.08632,203752
20151220,1.08539,1.08751,1.08483,1.08695,6539
20151221,1.08695,1.09389,1.08479,1.09108,188483
20151222,1.09110,1.09842,1.09022,1.09486,168441
20151223,1.09485,1.09528,1.08700,1.09080,137984
20151224,1.09081,1.09677,1.09080,1.09665,79472
20151225,1.09667,1.09734,1.09431,1.09646,5059
20151227,1.09528,1.09703,1.09479,1.09637,4724
20151228,1.09642,1.09923,1.09559,1.09745,121497
20151229,1.09746,1.09917,1.08991,1.09256,133865
20151230,1.09256,1.09436,1.09020,1.09350,128520
20151231,1.09349,1.09372,1.08529,1.08564,105626
20160103,1.08730,1.08730,1.08451,1.08516,5713
20160104,1.08515,1.09463,1.07812,1.08237,199674
20160105,1.08239,1.08388,1.07107,1.07502,208435
20160106,1.07503,1.07993,1.07148,1.07766,229721
20160107,1.07766,1.09401,1.07710,1.09255,253303
20160108,1.09255,1.09299,1.08033,1.09235,230722
20160110,1.09172,1.09697,1.09172,1.09371,13279
20160111,1.09371,1.09454,1.08479,1.08563,209526
20160112,1.08562,1.09002,1.08197,1.08430,243857
20160113,1.08430,1.08885,1.08049,1.08853,266426
20160114,1.08854,1.09432,1.08346,1.08570,289973
20160115,1.08570,1.09846,1.08563,1.09150,309171
20160117,1.09218,1.09276,1.09073,1.09183,12258
20160118,1.09183,1.09237,1.08689,1.08925,196480
20160119,1.08925,1.09389,1.08595,1.09105,281487
20160120,1.09106,1.09760,1.08732,1.08746,331628
20160121,1.08745,1.09210,1.07780,1.08580,373412
20160122,1.08581,1.08629,1.07892,1.07947,342232
20160124,1.07913,1.07977,1.07893,1.07971,6341
20160125,1.07970,1.08569,1.07899,1.08524,287596
20160126,1.08523,1.08743,1.08187,1.08617,293140
20160127,1.08616,1.09164,1.08507,1.09020,314032
20160128,1.09020,1.09676,1.08697,1.09352,326217
20160129,1.09353,1.09485,1.08100,1.08300,349795
20160131,1.08310,1.08340,1.08147,1.08253,9729
20160201,1.08253,1.09128,1.08242,1.08958,295282
20160202,1.08957,1.09399,1.08924,1.09184,296810
20160203,1.09187,1.11455,1.09038,1.10929,368616
20160204,1.10928,1.12389,1.10696,1.11994,387735
20160205,1.11994,1.12470,1.11088,1.11561,332092
20160207,1.11420,1.11486,1.11417,1.11434,12775
20160208,1.11434,1.12159,1.10865,1.11890,365242
20160209,1.11890,1.13379,1.11624,1.12880,411667
20160210,1.12880,1.13115,1.11606,1.12838,428564
20160211,1.12839,1.13762,1.12741,1.13159,424703
20160212,1.13161,1.13338,1.12141,1.12532,349719
20160214,1.12347,1.12499,1.12156,1.12232,12855
20160215,1.12232,1.12389,1.11280,1.11762,265160
20160216,1.11762,1.11931,1.11242,1.11429,334590
20160217,1.11430,1.11790,1.11060,1.11204,346225
20160218,1.11205,1.11497,1.10710,1.11075,351708
20160219,1.11075,1.11392,1.10669,1.11284,327022
20160221,1.11103,1.11246,1.11101,1.11218,12781
20160222,1.11221,1.11238,1.10032,1.10251,326860
20160223,1.10251,1.10527,1.09901,1.10234,334009
20160224,1.10232,1.10461,1.09573,1.10140,371555
20160225,1.10140,1.10498,1.09867,1.10231,348920
20160226,1.10231,1.10683,1.09116,1.09300,344048
20160228,1.09159,1.09287,1.09117,1.09244,13613
20160229,1.09243,1.09625,1.08593,1.08853,352678
20160301,1.08853,1.08935,1.08342,1.08761,352294
20160302,1.08760,1.08809,1.08255,1.08692,348476
20160303,1.08693,1.09727,1.08536,1.09455,342489
20160304,1.09456,1.10434,1.09034,1.10055,344737
20160306,1.09886,1.09972,1.09880,1.09913,9577
20160307,1.09913,1.10258,1.09400,1.10123,321876
20160308,1.10123,1.10578,1.09936,1.10002,328581
20160309,1.10001,1.10349,1.09461,1.09858,336654
20160310,1.09859,1.12179,1.08222,1.11763,395729
20160311,1.11763,1.12096,1.10803,1.11468,332885
20160313,1.11355,1.11763,1.11339,1.11651,16301
20160314,1.11651,1.11666,1.10779,1.10999,317056
20160315,1.11000,1.11248,1.10719,1.11070,380974
20160316,1.11071,1.12421,1.10579,1.12161,357300
20160317,1.12161,1.13425,1.12055,1.13152,399542
20160318,1.13151,1.13368,1.12562,1.12696,332382
20160320,1.12575,1.12809,1.12575,1.12744,14300
20160321,1.12744,1.12848,1.12330,1.12349,295847
20160322,1.12350,1.12599,1.11885,1.12211,317059
20160323,1.12211,1.12211,1.11594,1.11779,300680
20160324,1.11778,1.11877,1.11442,1.11644,276674
20160325,1.11644,1.11757,1.11529,1.11624,56295
20160327,1.11615,1.11665,1.11559,1.11571,7895
20160328,1.11572,1.12198,1.11530,1.12007,171210
20160329,1.12007,1.13033,1.11690,1.12892,316741
20160330,1.12893,1.13654,1.12863,1.13327,348742
20160331,1.13326,1.14118,1.13101,1.13785,300352
20160401,1.13785,1.14379,1.13347,1.13899,269379
20160403,1.13999,1.14000,1.13878,1.13946,7587
20160404,1.13952,1.14125,1.13574,1.13865,257305
20160405,1.13857,1.14050,1.13359,1.13805,250759
20160406,1.13805,1.14316,1.13266,1.14001,260185
20160407,1.14002,1.14539,1.13376,1.13668,289922
20160408,1.13667,1.14193,1.13491,1.13950,238930
20160410,1.14127,1.14144,1.13957,1.14047,14160
20160411,1.14047,1.14473,1.13723,1.14102,240148
20160412,1.14101,1.14649,1.13453,1.13831,262843
20160413,1.13830,1.13912,1.12682,1.12779,270222
20160414,1.12779,1.12948,1.12339,1.12651,247353
20160415,1.12650,1.13169,1.12457,1.12823,197065
20160417,1.13002,1.13018,1.12890,1.12975,13756
20160418,1.12978,1.13321,1.12737,1.13077,208098
20160419,1.13078,1.13845,1.13034,1.13583,227792
20160420,1.13583,1.13876,1.12905,1.13022,250376
20160421,1.13024,1.13981,1.12699,1.12902,266839
20160422,1.12902,1.13087,1.12181,1.12227,237743
20160424,1.12162,1.12338,1.12150,1.12312,16683
20160425,1.12312,1.12781,1.12235,1.12664,238611
20160426,1.12663,1.13397,1.12562,1.12959,259988
20160427,1.12959,1.13610,1.12715,1.13264,278113
20160428,1.13264,1.13679,1.12959,1.13571,297972
20160429,1.13569,1.14592,1.13562,1.14503,277128
20160501,1.14593,1.14659,1.14528,1.14608,18334
20160502,1.14608,1.15360,1.14482,1.15234,214696
20160503,1.15232,1.16162,1.14929,1.15008,276665
20160504,1.15010,1.15294,1.14661,1.14910,276958
20160505,1.14908,1.14938,1.13859,1.14004,226378
20160506,1.14004,1.14802,1.13866,1.14021,235079
20160508,1.13936,1.14008,1.13838,1.13853,7770
20160509,1.13857,1.14199,1.13753,1.13832,219770
20160510,1.13831,1.14098,1.13587,1.13730,207819
20160511,1.13732,1.14466,1.13724,1.14240,187586
20160512,1.14240,1.14291,1.13706,1.13742,197083
20160513,1.13741,1.13785,1.12830,1.13097,240674
20160515,1.13100,1.13195,1.13021,1.13172,9277
20160516,1.13173,1.13422,1.13029,1.13151,176768
20160517,1.13151,1.13487,1.13020,1.13140,192209
20160518,1.13141,1.13161,1.12141,1.12195,237379
20160519,1.12196,1.12299,1.11801,1.12019,235606
20160520,1.12020,1.12375,1.11963,1.12222,165970
20160522,1.12081,1.12229,1.12081,1.12204,6661
20160523,1.12204,1.12428,1.11875,1.12129,184618
20160524,1.12131,1.12271,1.11324,1.11352,218827
20160525,1.11352,1.11669,1.11289,1.11549,215866
20160526,1.11549,1.12168,1.11542,1.11915,213851
20160527,1.11915,1.12007,1.11109,1.11116,182761
20160529,1.11126,1.11154,1.11068,1.11082,10571
20160530,1.11080,1.11495,1.10978,1.11475,120718
20160531,1.11476,1.11734,1.11222,1.11340,222509
20160601,1.11339,1.11939,1.11141,1.11875,226795
20160602,1.11874,1.12199,1.11453,1.11515,213463
20160603,1.11516,1.13736,1.11367,1.13658,237406
20160605,1.13533,1.13715,1.13448,1.13512,16149
20160606,1.13511,1.13926,1.13263,1.13627,227218
20160607,1.13628,1.13804,1.13386,1.13557,185563
20160608,1.13557,1.14106,1.13545,1.14024,207990
20160609,1.14026,1.14155,1.13056,1.13097,205970
20160610,1.13098,1.13214,1.12452,1.12498,200242
20160612,1.12480,1.12530,1.12339,1.12381,14067
20160613,1.12379,1.13028,1.12323,1.12877,205805
20160614,1.12877,1.12985,1.11889,1.12103,203528
20160615,1.12103,1.12975,1.11897,1.12611,210644
20160616,1.12610,1.12949,1.11310,1.12696,270625
20160617,1.12714,1.12962,1.12231,1.12732,203703
20160619,1.13285,1.13579,1.13085,1.13469,16456
20160620,1.13468,1.13824,1.13020,1.13216,242686
20160621,1.13216,1.13495,1.12401,1.12494,223034
20160622,1.12495,1.13475,1.12366,1.13256,233267
20160623,1.13257,1.14278,1.12693,1.13328,270417
20160624,1.13332,1.13372,1.09116,1.10913,352910
20160626,1.10073,1.10748,1.10072,1.10392,23724
20160627,1.10395,1.10837,1.09709,1.10137,301920
20160628,1.10136,1.11116,1.10128,1.10753,248894
20160629,1.10753,1.11303,1.10494,1.11220,251228
20160630,1.11221,1.11545,1.10241,1.11030,284605
20160701,1.11029,1.11693,1.10720,1.11365,224408
20160703,1.11253,1.11370,1.11250,1.11273,9009
20160704,1.11273,1.11595,1.10979,1.11444,158247
20160705,1.11443,1.11863,1.10581,1.10635,221437
20160706,1.10634,1.11116,1.10291,1.10968,246212
20160707,1.10968,1.11072,1.10526,1.10636,206862
20160708,1.10634,1.11201,1.10018,1.10497,195885
20160710,1.10456,1.10532,1.10419,1.10439,13147
20160711,1.10439,1.10746,1.10159,1.10567,196681
20160712,1.10567,1.11259,1.10521,1.10600,226667
20160713,1.10600,1.11199,1.10420,1.10949,232187
20160714,1.10948,1.11648,1.10884,1.11062,246984
20160715,1.11062,1.11488,1.10248,1.10295,221883
20160717,1.10454,1.10605,1.10446,1.10558,13823
20160718,1.10561,1.10842,1.10376,1.10682,180433
20160719,1.10681,1.10804,1.10000,1.10135,207915
20160720,1.10135,1.10301,1.09815,1.10163,691001
20160721,1.10163,1.10599,1.09796,1.10320,1125633
20160722,1.10320,1.10410,1.09555,1.09754,966658
20160724,1.09713,1.09755,1.09630,1.09690,39628
20160725,1.09690,1.09987,1.09519,1.09891,919772
20160726,1.09891,1.10298,1.09783,1.09871,870515
20160727,1.09871,1.10737,1.09612,1.10671,939952
20160728,1.10671,1.11195,1.10591,1.10825,1122607
20160729,1.10825,1.11974,1.10727,1.11726,1092430
20160731,1.11726,1.11836,1.11656,1.11671,38701
20160801,1.11672,1.11814,1.11552,1.11669,838601
20160802,1.11669,1.12336,1.11622,1.12178,1044545
20160803,1.12178,1.12190,1.11406,1.11501,915947
20160804,1.11501,1.11563,1.11140,1.11347,978195
20160805,1.11347,1.11612,1.10458,1.10854,867002
20160807,1.10777,1.10923,1.10777,1.10869,32545
20160808,1.10868,1.11049,1.10721,1.10850,801071
20160809,1.10850,1.11225,1.10705,1.11176,847966
20160810,1.11176,1.11914,1.11170,1.11850,915579
20160811,1.11850,1.11901,1.11350,1.11382,794248
20160812,1.11382,1.12213,1.11313,1.11621,752284
20160814,1.11670,1.11687,1.11570,1.11641,32018
20160815,1.11642,1.12034,1.11538,1.11818,770219
20160816,1.11819,1.13223,1.11774,1.12759,900727
20160817,1.12759,1.13159,1.12407,1.12989,822350
20160818,1.12989,1.13663,1.12951,1.13475,858538
20160819,1.13471,1.13488,1.13042,1.13216,755076
20160821,1.13088,1.13226,1.12943,1.12977,62553
20160822,1.12978,1.13306,1.12710,1.13172,1046654
20160823,1.13171,1.13553,1.12996,1.13016,976000
20160824,1.13016,1.13115,1.12452,1.12609,908777
20160825,1.12609,1.12974,1.12592,1.12865,636458
20160826,1.12865,1.13408,1.11804,1.11951,724343
20160828,1.11752,1.12006,1.11752,1.11974,35154
20160829,1.11975,1.12077,1.11580,1.11904,841992
20160830,1.11904,1.11907,1.11321,1.11498,1014169
20160831,1.11498,1.11654,1.11232,1.11562,1118982
20160901,1.11564,1.12051,1.11276,1.11985,1156040
20160902,1.11985,1.12521,1.11503,1.11539,1015219
20160904,1.11559,1.11591,1.11528,1.11580,40562
20160905,1.11580,1.11824,1.11395,1.11504,795665
20160906,1.11504,1.12631,1.11409,1.12457,1179787
20160907,1.12458,1.12714,1.12290,1.12381,1067375
20160908,1.12381,1.13269,1.12345,1.12684,1254157
20160909,1.12682,1.12850,1.11985,1.12318,1172905
20160911,1.12343,1.12407,1.12293,1.12406,64036
20160912,1.12406,1.12684,1.12103,1.12404,1203943
20160913,1.12404,1.12602,1.12039,1.12191,1192151
20160914,1.12191,1.12740,1.12137,1.12450,1126415
20160915,1.12450,1.12843,1.12190,1.12468,1084270
20160916,1.12469,1.12480,1.11495,1.11509,1074570
20160918,1.11500,1.11608,1.11497,1.11577,47565
20160919,1.11576,1.11978,1.11507,1.11771,1166642
20160920,1.11771,1.12134,1.11495,1.11530,1152340
20160921,1.11530,1.11966,1.11230,1.11890,1315286
20160922,1.11890,1.12573,1.11849,1.12081,1367850
20160923,1.12081,1.12405,1.11938,1.12237,1181569
20160925,1.12294,1.12410,1.12228,1.12373,70942
20160926,1.12373,1.12792,1.12211,1.12500,1193548
20160927,1.12501,1.12589,1.11910,1.12170,1255725
20160928,1.12170,1.12369,1.11820,1.12233,1343019
20160929,1.12233,1.12497,1.11968,1.12186,1404583
20160930,1.12187,1.12507,1.11533,1.12392,1398725
20161002,1.12287,1.12442,1.12272,1.12328,46449
20161003,1.12328,1.12416,1.12052,1.12091,1022578
20161004,1.12093,1.12391,1.11379,1.12091,1254215
20161005,1.12091,1.12333,1.11897,1.12059,1158707
20161006,1.12059,1.12103,1.11252,1.11418,1116503
20161007,1.11418,1.12051,1.11043,1.11986,1249649
20161009,1.11815,1.12032,1.11799,1.11945,51468
20161010,1.11945,1.12003,1.11314,1.11405,1001366
20161011,1.11405,1.11405,1.10488,1.10573,1085840
20161012,1.10574,1.10611,1.10044,1.10103,1138626
20161013,1.10103,1.10581,1.09855,1.10479,1053924
20161014,1.10480,1.10565,1.09705,1.09715,1092946
20161016,1.09690,1.09729,1.09653,1.09656,36196
20161017,1.09656,1.10141,1.09638,1.10109,1068427
20161018,1.10107,1.10263,1.09700,1.09746,983376
20161019,1.09746,1.10048,1.09550,1.09744,1000965
20161020,1.09744,1.10392,1.09159,1.09293,1035175
20161021,1.09293,1.09295,1.08592,1.08818,970032
20161023,1.08811,1.08843,1.08742,1.08800,43816
20161024,1.08800,1.08996,1.08596,1.08729,501893
20161025,1.08730,1.09050,1.08511,1.08861,197397
20161026,1.08860,1.09464,1.08744,1.09095,194592
20161027,1.09095,1.09422,1.08826,1.08970,185397
20161028,1.08971,1.09917,1.08950,1.09824,193384
