Date,Open,High,Low,Close,Volume,ActualValue1,ForecastValue1,PreviousValue1,ActualValue2,ForecastValue2,PreviousValue2,ActualValue3,ForecastValue3,PreviousValue3,ActualValue5,ForecastValue5,PreviousValue5,ActualValue6,ForecastValue6,PreviousValue6,ActualValue7,ForecastValue7,PreviousValue7,ActualValue8,ForecastValue8,PreviousValue8,ActualValue9,ForecastValue9,PreviousValue9,ActualValue11,ForecastValue11,PreviousValue11,ActualValue12,ForecastValue12,PreviousValue12,ActualValue13,ForecastValue13,PreviousValue13,ActualValue14,ForecastValue14,PreviousValue14,ActualValue15,ForecastValue15,PreviousValue15,ActualValue16,ForecastValue16,PreviousValue16,ActualValue17,ForecastValue17,PreviousValue17,ActualValue18,ForecastValue18,PreviousValue18,ActualValue19,ForecastValue19,PreviousValue19,ActualValue20,ForecastValue20,PreviousValue20
2007-06-13,1.32997,1.33144,1.32621,1.3307,648335,0.6,,1.3,5.25,,5.25,55.0,,54.7,,,,97,,64,2.5,,,108.5,,104.0,1.457,,1.532,0.3,,,0.1,,0.3,0.6,,0.6,24.0,,16.5,0.5,,0.5,,,,6.01,,6.12,,,,7.6,,0.7,0.930,,0.858
2007-06-14,1.33067,1.33221,1.32789,1.3308,654440,0.6,,1.3,5.25,,5.25,55.0,,54.7,,,,97,,64,2.5,,,108.5,,104.0,1.457,,1.532,0.3,,,0.1,,0.3,0.6,,0.6,24.0,,16.5,0.5,,0.5,,,,6.01,,6.12,,,,7.6,,0.7,0.930,,0.858
2007-06-15,1.33077,1.33877,1.33047,1.33867,409796,0.6,,1.3,5.25,,5.25,55.0,,54.7,,,,97,,64,2.5,,,108.5,,104.0,1.457,,1.532,0.3,,,0.1,,0.3,0.6,,0.6,24.0,,16.5,0.5,,0.5,,,,6.01,,6.12,,,,2.3,,7.4,0.930,,0.858
2007-06-17,1.33765,1.33869,1.33737,1.33855,243074,0.6,,1.3,5.25,,5.25,55.0,,54.7,,,,97,,64,2.5,,,108.5,,104.0,1.457,,1.532,0.3,,,0.1,,0.3,0.6,,0.6,24.0,,16.5,0.5,,0.5,,,,6.01,,6.12,,,,2.3,,7.4,0.930,,0.858
2007-06-18,1.3386,1.34178,1.33822,1.34147,643463,0.6,,1.3,5.25,,5.25,55.0,,54.7,,,,97,,64,2.5,,,108.5,,104.0,1.457,,1.532,0.3,,,0.1,,0.3,0.6,,0.6,24.0,,16.5,0.5,,0.5,,,,6.01,,6.12,,,,2.3,,7.4,0.930,,0.858
2007-06-19,1.34156,1.34343,1.3384,1.34229,636288,0.6,,1.3,5.25,,5.25,55.0,,54.7,,,,97,,64,2.5,,,108.5,,104.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,6.01,,6.12,,,,2.3,,7.4,0.930,,0.858
2007-06-20,1.34233,1.3436,1.339,1.33967,642127,0.6,,1.3,5.25,,5.25,55.0,,54.7,,,,97,,64,2.5,,,108.5,,104.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,6.01,,6.12,,,,2.3,,7.4,0.930,,0.858
2007-06-21,1.33973,1.34044,1.33717,1.33888,639169,0.6,,1.3,5.25,,5.25,55.0,,54.7,,,,97,,64,2.5,,,108.5,,104.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,6.01,,6.12,,,,2.3,,7.4,0.930,,0.858
2007-06-22,1.33889,1.34683,1.33772,1.34676,590329,0.6,,1.3,5.25,,5.25,55.0,,54.7,,,,97,,64,2.5,,,108.5,,104.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,6.01,,6.12,,,,2.3,,7.4,0.930,,0.858
2007-06-24,1.34648,1.3469,1.34565,1.34616,52994,0.6,,1.3,5.25,,5.25,55.0,,54.7,,,,97,,64,2.5,,,108.5,,104.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,6.01,,6.12,,,,2.3,,7.4,0.930,,0.858
2007-06-25,1.34617,1.34719,1.34384,1.34623,626956,0.6,,1.3,5.25,,5.25,55.0,,54.7,,,,97,,64,2.5,,,108.5,,104.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.930,,0.858
2007-06-26,1.34617,1.34764,1.3431,1.34491,630937,0.6,,1.3,5.25,,5.25,55.0,,54.7,,,,97,,64,2.5,,,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-06-27,1.34484,1.34548,1.34167,1.3454,631996,0.6,,1.3,5.25,,5.25,55.0,,54.7,,,,97,,64,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-06-28,1.34536,1.34788,1.34233,1.34363,631344,0.6,,0.6,5.25,,5.25,55.0,,54.7,,,,97,,64,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-06-29,1.34359,1.35404,1.34284,1.35397,401805,0.6,,0.6,5.25,,5.25,55.0,,54.7,,,,97,,64,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-01,1.35358,1.35465,1.35337,1.35343,241601,0.6,,0.6,5.25,,5.25,55.0,,54.7,,,,97,,64,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-02,1.35344,1.36374,1.35258,1.36187,614191,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,97,,64,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-03,1.36193,1.36323,1.35833,1.36054,606484,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,97,,64,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-04,1.36061,1.36299,1.36044,1.36159,603600,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,97,,64,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-05,1.36164,1.36574,1.35784,1.35922,617816,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-06,1.35931,1.36396,1.35678,1.36253,567378,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-08,1.36319,1.36337,1.36215,1.36237,45816,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-09,1.3624,1.36372,1.36086,1.36203,575542,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-10,1.36196,1.37822,1.35935,1.37429,596656,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-11,1.37419,1.37795,1.37299,1.37443,606062,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.6,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-12,1.37437,1.37971,1.37419,1.37823,596250,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.8,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-13,1.37817,1.38103,1.37621,1.37811,359228,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.8,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-15,1.37837,1.37855,1.37676,1.3775,238109,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.8,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-16,1.37749,1.38019,1.37603,1.37733,520677,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.8,,0.6,20.3,,24.0,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-17,1.37734,1.37974,1.3758,1.37935,540279,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.520,,1.457,0.3,,,0.3,,0.1,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.99,,5.99,,,,2.3,,7.4,0.893,,0.981
2007-07-18,1.37932,1.3831,1.37565,1.38045,557271,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.413,,1.520,0.3,,,0.3,,0.1,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.99,,5.99,,,,3.9,,3.5,0.893,,0.981
2007-07-19,1.38044,1.38284,1.37852,1.37968,553961,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.99,,5.99,,,,3.9,,3.5,0.893,,0.981
2007-07-20,1.37955,1.38418,1.37777,1.38251,778799,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.99,,5.99,,,,3.9,,3.5,0.893,,0.981
2007-07-22,1.38334,1.38438,1.38268,1.38364,240823,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.99,,5.99,,,,3.9,,3.5,0.893,,0.981
2007-07-23,1.38357,1.38452,1.37912,1.37982,854958,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.99,,5.99,,,,3.9,,3.5,0.893,,0.981
2007-07-24,1.37997,1.38515,1.37951,1.38195,856872,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.99,,5.99,,,,3.9,,3.5,0.893,,0.981
2007-07-25,1.38179,1.38251,1.36944,1.37203,854197,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.2,,1.9,105.3,,108.0,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.893,,0.981
2007-07-26,1.372,1.37714,1.36888,1.37502,853150,0.6,,0.6,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.5,,-0.4,105.3,,108.0,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-07-27,1.37499,1.37521,1.36239,1.36306,823818,3.4,,0.7,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.5,,-0.4,105.3,,108.0,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-07-29,1.36206,1.36415,1.36058,1.36322,33335,3.4,,0.7,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.5,,-0.4,105.3,,108.0,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-07-30,1.36321,1.37274,1.36175,1.37197,854882,3.4,,0.7,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.5,,-0.4,105.3,,108.0,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-07-31,1.37197,1.3724,1.36636,1.36711,857618,3.4,,0.7,5.25,,5.25,56.0,,55.0,,,,150,,97,-0.5,,-0.4,111.9,,103.9,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-01,1.3671,1.37099,1.36363,1.36642,853148,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,150,,97,-0.5,,-0.4,111.9,,103.9,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-02,1.36625,1.37063,1.36478,1.37024,856359,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,150,,97,-0.5,,-0.4,111.9,,103.9,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-03,1.37024,1.38178,1.36811,1.37698,822492,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,150,,97,-0.5,,-0.4,111.9,,103.9,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-05,1.3786,1.38387,1.3786,1.38163,32931,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,150,,97,-0.5,,-0.4,111.9,,103.9,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-06,1.38176,1.38386,1.37764,1.3808,855773,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,150,,97,-0.5,,-0.4,111.9,,103.9,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-07,1.38098,1.38132,1.37314,1.37496,853720,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,150,,97,-0.5,,-0.4,111.9,,103.9,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-08,1.37526,1.38259,1.37185,1.37993,855540,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,-0.5,,-0.4,111.9,,103.9,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-09,1.37984,1.38167,1.36533,1.36624,854616,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,-0.5,,-0.4,111.9,,103.9,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-10,1.36655,1.37049,1.36406,1.36907,776510,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,-0.5,,-0.4,111.9,,103.9,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-12,1.36887,1.36936,1.3678,1.36897,75652,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,-0.5,,-0.4,111.9,,103.9,1.413,,1.520,0.3,,,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-13,1.36883,1.37091,1.35974,1.36069,853483,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,-0.5,,-0.4,111.9,,103.9,1.413,,1.520,0.4,,0.3,0.2,,0.3,0.8,,0.6,10.4,,20.3,0.5,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-14,1.36062,1.3625,1.35238,1.35295,853533,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,-0.5,,-0.4,111.9,,103.9,1.413,,1.520,0.4,,0.3,0.2,,0.3,0.3,,0.8,10.4,,20.3,0.3,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-15,1.353,1.35319,1.34127,1.34281,851664,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,-0.5,,-0.4,111.9,,103.9,1.413,,1.520,0.4,,0.3,0.2,,0.3,0.3,,0.8,10.4,,20.3,0.3,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-16,1.34292,1.34464,1.33594,1.34285,851292,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,-0.5,,-0.4,111.9,,103.9,1.389,,1.413,0.4,,0.3,0.2,,0.3,0.3,,0.8,10.4,,20.3,0.3,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-17,1.3425,1.3546,1.33691,1.34721,777013,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,-0.5,,-0.4,111.9,,103.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.8,10.4,,20.3,0.3,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-19,1.3476,1.3489,1.34705,1.34705,76704,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,-0.5,,-0.4,111.9,,103.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.8,10.4,,20.3,0.3,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-20,1.34734,1.35076,1.34573,1.3471,850513,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,-0.5,,-0.4,111.9,,103.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.8,10.4,,20.3,0.3,,0.5,,,,5.76,,5.99,,,,3.9,,3.5,0.846,,0.915
2007-08-21,1.3471,1.35203,1.34485,1.34658,849115,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,-0.5,,-0.4,111.9,,103.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.8,-6.9,,10.4,0.3,,0.5,,,,5.76,,5.99,,,,4.4,,3.6,0.846,,0.915
2007-08-22,1.34635,1.35576,1.34459,1.35456,854224,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,-0.5,,-0.4,111.9,,103.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.8,-6.9,,10.4,0.3,,0.5,,,,5.76,,5.99,,,,4.4,,3.6,0.846,,0.915
2007-08-23,1.35477,1.35879,1.35324,1.3561,855212,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,-0.5,,-0.4,111.9,,103.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.8,-6.9,,10.4,0.3,,0.3,,,,5.76,,5.99,,,,4.4,,3.6,0.846,,0.915
2007-08-24,1.35613,1.36828,1.35497,1.36725,776875,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,3.4,,-0.5,111.9,,103.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.8,-6.9,,10.4,0.3,,0.3,,,,5.76,,5.99,,,,4.4,,3.6,0.867,,0.834
2007-08-26,1.36745,1.36814,1.36612,1.36777,75646,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,3.4,,-0.5,111.9,,103.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.8,-6.9,,10.4,0.3,,0.3,,,,5.76,,5.99,,,,4.4,,3.6,0.867,,0.834
2007-08-27,1.36777,1.36852,1.36303,1.36343,853933,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,3.4,,-0.5,111.9,,103.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.8,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
2007-08-28,1.3634,1.36799,1.35698,1.3574,848778,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,3.4,,-0.5,105.0,,111.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.8,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
2007-08-29,1.3576,1.36802,1.3557,1.36682,856301,3.4,,0.7,5.25,,5.25,53.8,,56.0,,,,48,,150,3.4,,-0.5,105.0,,111.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.8,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
2007-08-30,1.36671,1.3672,1.35883,1.36674,855365,4.0,,3.4,5.25,,5.25,53.8,,56.0,,,,48,,150,3.4,,-0.5,105.0,,111.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.8,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
2007-08-31,1.36669,1.37191,1.36158,1.36265,774493,4.0,,3.4,5.25,,5.25,53.8,,56.0,,,,48,,150,3.4,,-0.5,105.0,,111.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.8,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
2007-09-02,1.36276,1.36349,1.36223,1.36308,76483,4.0,,3.4,5.25,,5.25,53.8,,56.0,,,,48,,150,3.4,,-0.5,105.0,,111.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.8,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
2007-09-03,1.36299,1.36541,1.36017,1.36109,853061,4.0,,3.4,5.25,,5.25,53.8,,56.0,,,,48,,150,3.4,,-0.5,105.0,,111.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.8,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
2007-09-04,1.36094,1.36256,1.3548,1.36221,848660,4.0,,3.4,5.25,,5.25,52.9,,53.8,,,,48,,150,3.4,,-0.5,105.0,,111.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.3,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
2007-09-05,1.36209,1.36712,1.3566,1.36506,852156,4.0,,3.4,5.25,,5.25,52.9,,53.8,,,,27,,48,3.4,,-0.5,105.0,,111.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.3,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
2007-09-06,1.36498,1.37098,1.36308,1.36902,852906,4.0,,3.4,5.25,,5.25,52.9,,53.8,,,,27,,48,3.4,,-0.5,105.0,,111.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.3,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
2007-09-07,1.36906,1.37978,1.36601,1.37657,777877,4.0,,3.4,5.25,,5.25,52.9,,53.8,,,,27,,48,3.4,,-0.5,105.0,,111.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.3,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
2007-09-09,1.37681,1.37851,1.37659,1.37772,74572,4.0,,3.4,5.25,,5.25,52.9,,53.8,,,,27,,48,3.4,,-0.5,105.0,,111.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.3,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
2007-09-10,1.37743,1.38143,1.37644,1.37907,853379,4.0,,3.4,5.25,,5.25,52.9,,53.8,,,,27,,48,3.4,,-0.5,105.0,,111.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.3,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
2007-09-11,1.37906,1.38482,1.37756,1.38372,856746,4.0,,3.4,5.25,,5.25,52.9,,53.8,,,,27,,48,3.4,,-0.5,105.0,,111.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.3,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
2007-09-12,1.38352,1.39141,1.38207,1.38928,852281,4.0,,3.4,5.25,,5.25,52.9,,53.8,,,,27,,48,3.4,,-0.5,105.0,,111.9,1.389,,1.413,0.4,,0.3,-0.1,,0.2,0.3,,0.3,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
2007-09-13,1.38923,1.39265,1.386,1.3871,852147,4.0,,3.4,5.25,,5.25,52.9,,53.8,,,,27,,48,3.4,,-0.5,105.0,,111.9,1.389,,1.413,0.6,,0.4,-0.1,,0.2,0.3,,0.3,-6.9,,10.4,0.3,,0.3,,,,5.75,,5.75,,,,4.4,,3.6,0.867,,0.834
